query,label,optimization_success,ues_bounds,optimization_time
SELECT COUNT(*) FROM movie_info AS mi JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'release dates' AND mi.note LIKE '%internet%' AND mi.info IS NOT NULL AND (mi.info LIKE 'USA:% 199%' OR mi.info LIKE 'USA:% 200%') JOIN title AS t ON t.id = mi.movie_id AND t.production_year > 1990 JOIN aka_title AS at ON t.id = at.movie_id AND mi.movie_id = at.movie_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mi.movie_id = mc.movie_id AND mc.movie_id = at.movie_id JOIN company_type AS ct ON ct.id = mc.company_type_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN movie_keyword AS mk ON t.id = mk.movie_id AND mk.movie_id = mi.movie_id AND mk.movie_id = mc.movie_id AND mk.movie_id = at.movie_id JOIN keyword AS k ON k.id = mk.keyword_id,15c,True,"[{'join': [title AS t, info_type AS it1, movie_info AS mi], 'bound': 1372}, {'join': [aka_title AS at, title AS t, info_type AS it1, movie_info AS mi], 'bound': 64484.0}, {'join': [company_name AS cn, company_type AS ct, movie_companies AS mc, aka_title AS at, title AS t, info_type AS it1, movie_info AS mi], 'bound': 9737084.0}, {'join': [keyword AS k, movie_keyword AS mk, company_name AS cn, company_type AS ct, movie_companies AS mc, aka_title AS at, title AS t, info_type AS it1, movie_info AS mi], 'bound': 9503393984.0}]",0.00927
SELECT COUNT(*) FROM movie_info AS mi JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'release dates' AND mi.note LIKE '%internet%' JOIN title AS t ON t.id = mi.movie_id AND t.production_year > 1990 JOIN aka_title AS at ON t.id = at.movie_id AND mi.movie_id = at.movie_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mi.movie_id = mc.movie_id AND mc.movie_id = at.movie_id JOIN company_type AS ct ON ct.id = mc.company_type_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN movie_keyword AS mk ON t.id = mk.movie_id AND mk.movie_id = mi.movie_id AND mk.movie_id = mc.movie_id AND mk.movie_id = at.movie_id JOIN keyword AS k ON k.id = mk.keyword_id,15d,True,"[{'join': [title AS t, info_type AS it1, movie_info AS mi], 'bound': 76425}, {'join': [aka_title AS at, title AS t, info_type AS it1, movie_info AS mi], 'bound': 3591975.0}, {'join': [company_name AS cn, company_type AS ct, movie_companies AS mc, aka_title AS at, title AS t, info_type AS it1, movie_info AS mi], 'bound': 233039912.0}, {'join': [keyword AS k, movie_keyword AS mk, company_name AS cn, company_type AS ct, movie_companies AS mc, aka_title AS at, title AS t, info_type AS it1, movie_info AS mi], 'bound': 53086177439.0}]",0.007519
SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id AND t.episode_nr >= 50 AND t.episode_nr < 100 JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mk.movie_id JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code = '[us]' JOIN cast_info AS ci ON ci.movie_id = t.id AND ci.movie_id = mc.movie_id AND ci.movie_id = mk.movie_id JOIN name AS n ON n.id = ci.person_id JOIN aka_name AS an ON an.person_id = n.id AND an.person_id = ci.person_id,16a,True,"[{'join': [title AS t, keyword AS k, movie_keyword AS mk], 'bound': 88282}, {'join': [company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 13330582.0}, {'join': [name AS n, cast_info AS ci, company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 9584849877.000002}, {'join': [aka_name AS an, name AS n, cast_info AS ci, company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 814712239545.0001}]",0.00591
SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mk.movie_id JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code = '[us]' JOIN cast_info AS ci ON ci.movie_id = t.id AND ci.movie_id = mc.movie_id AND ci.movie_id = mk.movie_id JOIN name AS n ON n.id = ci.person_id JOIN aka_name AS an ON an.person_id = n.id AND an.person_id = ci.person_id,16b,True,"[{'join': [title AS t, keyword AS k, movie_keyword AS mk], 'bound': 88282}, {'join': [company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 13330582.0}, {'join': [name AS n, cast_info AS ci, company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 9584849877.000002}, {'join': [aka_name AS an, name AS n, cast_info AS ci, company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 814712239545.0001}]",0.004777
SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id AND t.episode_nr < 100 JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mk.movie_id JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code = '[us]' JOIN cast_info AS ci ON ci.movie_id = t.id AND ci.movie_id = mc.movie_id AND ci.movie_id = mk.movie_id JOIN name AS n ON n.id = ci.person_id JOIN aka_name AS an ON an.person_id = n.id AND an.person_id = ci.person_id,16c,True,"[{'join': [title AS t, keyword AS k, movie_keyword AS mk], 'bound': 88282}, {'join': [company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 13330582.0}, {'join': [name AS n, cast_info AS ci, company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 9584849877.000002}, {'join': [aka_name AS an, name AS n, cast_info AS ci, company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 814712239545.0001}]",0.005583
SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id AND t.episode_nr >= 5 AND t.episode_nr < 100 JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mk.movie_id JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code = '[us]' JOIN cast_info AS ci ON ci.movie_id = t.id AND ci.movie_id = mc.movie_id AND ci.movie_id = mk.movie_id JOIN name AS n ON n.id = ci.person_id JOIN aka_name AS an ON an.person_id = n.id AND an.person_id = ci.person_id,16d,True,"[{'join': [title AS t, keyword AS k, movie_keyword AS mk], 'bound': 88282}, {'join': [company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 13330582.0}, {'join': [name AS n, cast_info AS ci, company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 9584849877.000002}, {'join': [aka_name AS an, name AS n, cast_info AS ci, company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 814712239545.0001}]",0.00643
SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mk.movie_id JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code = '[us]' JOIN cast_info AS ci ON ci.movie_id = t.id AND ci.movie_id = mc.movie_id AND ci.movie_id = mk.movie_id JOIN name AS n ON n.id = ci.person_id AND n.name LIKE 'B%',17a,True,"[{'join': [title AS t, keyword AS k, movie_keyword AS mk], 'bound': 88282}, {'join': [company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 13330582.0}, {'join': [name AS n, cast_info AS ci, company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 9584849877.000002}]",0.005374
SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mk.movie_id JOIN company_name AS cn ON mc.company_id = cn.id JOIN cast_info AS ci ON ci.movie_id = t.id AND ci.movie_id = mc.movie_id AND ci.movie_id = mk.movie_id JOIN name AS n ON n.id = ci.person_id AND n.name LIKE 'Z%',17b,True,"[{'join': [title AS t, keyword AS k, movie_keyword AS mk], 'bound': 88282}, {'join': [company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 13330582.0}, {'join': [name AS n, cast_info AS ci, company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 9584849877.000002}]",0.004578
"SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mk.movie_id JOIN company_name AS cn ON mc.company_id = cn.id JOIN (SELECT n.id AS n_id, ci.movie_id AS ci_movie_id, ci.person_id AS ci_person_id FROM cast_info AS ci JOIN name AS n ON n.id = ci.person_id AND n.name LIKE 'X%') AS ci_n ON ci_n.ci_movie_id = t.id AND ci_n.ci_movie_id = mc.movie_id AND ci_n.ci_movie_id = mk.movie_id",17c,True,"[{'join': [title AS t, keyword AS k, movie_keyword AS mk], 'bound': 88282}, {'join': [company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 13330582.0}, {'join': [name AS n, cast_info AS ci, company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 1439823202.9999998}]",0.004756
SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mk.movie_id JOIN company_name AS cn ON mc.company_id = cn.id JOIN cast_info AS ci ON ci.movie_id = t.id AND ci.movie_id = mc.movie_id AND ci.movie_id = mk.movie_id JOIN name AS n ON n.id = ci.person_id AND n.name LIKE '%Bert%',17d,True,"[{'join': [title AS t, keyword AS k, movie_keyword AS mk], 'bound': 88282}, {'join': [company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 13330582.0}, {'join': [name AS n, cast_info AS ci, company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 9584849877.000002}]",0.004501
SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mk.movie_id JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code = '[us]' JOIN cast_info AS ci ON ci.movie_id = t.id AND ci.movie_id = mc.movie_id AND ci.movie_id = mk.movie_id JOIN name AS n ON n.id = ci.person_id,17e,True,"[{'join': [title AS t, keyword AS k, movie_keyword AS mk], 'bound': 88282}, {'join': [company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 13330582.0}, {'join': [name AS n, cast_info AS ci, company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 9584849877.000002}]",0.004129
SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mk.movie_id JOIN company_name AS cn ON mc.company_id = cn.id JOIN cast_info AS ci ON ci.movie_id = t.id AND ci.movie_id = mc.movie_id AND ci.movie_id = mk.movie_id JOIN name AS n ON n.id = ci.person_id AND n.name LIKE '%B%',17f,True,"[{'join': [title AS t, keyword AS k, movie_keyword AS mk], 'bound': 88282}, {'join': [company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 13330582.0}, {'join': [name AS n, cast_info AS ci, company_name AS cn, movie_companies AS mc, title AS t, keyword AS k, movie_keyword AS mk], 'bound': 9584849877.000002}]",0.004472
"SELECT COUNT(*) FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'votes' JOIN title AS t ON t.id = mi_idx.movie_id JOIN cast_info AS ci ON t.id = ci.movie_id AND ci.movie_id = mi_idx.movie_id AND ci.note IN ('(producer)', '(executive producer)') JOIN name AS n ON n.id = ci.person_id AND n.gender = 'm' AND n.name LIKE '%Tim%' JOIN (SELECT it1.id AS it1_id, mi.movie_id AS mi_movie_id, mi.info_type_id AS mi_info_type_id FROM movie_info AS mi JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'budget') AS it1_mi ON t.id = it1_mi.mi_movie_id AND ci.movie_id = it1_mi.mi_movie_id AND it1_mi.mi_movie_id = mi_idx.movie_id",18a,True,"[{'join': [title AS t, info_type AS it2, movie_info_idx AS mi_idx], 'bound': 789155}, {'join': [name AS n, cast_info AS ci, title AS t, info_type AS it2, movie_info_idx AS mi_idx], 'bound': 18792612.0}, {'join': [info_type AS it1, movie_info AS mi, name AS n, cast_info AS ci, title AS t, info_type AS it2, movie_info_idx AS mi_idx], 'bound': 9464559494.0}]",0.00769
"SELECT COUNT(*) FROM movie_info AS mi JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'genres' AND mi.info IN ('Horror', 'Thriller') AND mi.note IS NULL JOIN title AS t ON t.id = mi.movie_id AND t.production_year BETWEEN 2008 AND 2014 JOIN movie_info_idx AS mi_idx ON t.id = mi_idx.movie_id AND mi.movie_id = mi_idx.movie_id AND mi_idx.info > '8.0' JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'rating' JOIN cast_info AS ci ON t.id = ci.movie_id AND ci.movie_id = mi.movie_id AND ci.movie_id = mi_idx.movie_id AND ci.note IN ('(writer)', '(head writer)', '(written by)', '(story)', '(story editor)') JOIN name AS n ON n.id = ci.person_id AND n.gender IS NOT NULL AND n.gender = 'f'",18b,True,"[{'join': [title AS t, info_type AS it1, movie_info AS mi], 'bound': 123524}, {'join': [info_type AS it2, movie_info_idx AS mi_idx, title AS t, info_type AS it1, movie_info AS mi], 'bound': 494096.0}, {'join': [name AS n, cast_info AS ci, info_type AS it2, movie_info_idx AS mi_idx, title AS t, info_type AS it1, movie_info AS mi], 'bound': 7581372.0}]",0.009808
"SELECT COUNT(*) FROM movie_info AS mi JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'genres' AND mi.info IN ('Horror', 'Action', 'Sci-Fi', 'Thriller', 'Crime', 'War') JOIN title AS t ON t.id = mi.movie_id JOIN (SELECT mi_idx.movie_id AS mi_idx_movie_id, mi_idx.info_type_id AS mi_idx_info_type_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'votes') AS it2_mi_idx ON t.id = it2_mi_idx.mi_idx_movie_id AND mi.movie_id = it2_mi_idx.mi_idx_movie_id JOIN cast_info AS ci ON t.id = ci.movie_id AND ci.movie_id = mi.movie_id AND ci.movie_id = it2_mi_idx.mi_idx_movie_id AND ci.note IN ('(writer)', '(head writer)', '(written by)', '(story)', '(story editor)') JOIN name AS n ON n.id = ci.person_id AND n.gender = 'm'",18c,True,"[{'join': [title AS t, info_type AS it1, movie_info AS mi], 'bound': 346121}, {'join': [info_type AS it2, movie_info_idx AS mi_idx, title AS t, info_type AS it1, movie_info AS mi], 'bound': 1384484.0}, {'join': [name AS n, cast_info AS ci, info_type AS it2, movie_info_idx AS mi_idx, title AS t, info_type AS it1, movie_info AS mi], 'bound': 7581372.0}]",0.008041
"SELECT COUNT(*) FROM aka_name AS an JOIN name AS n ON n.id = an.person_id AND n.gender = 'f' AND n.name LIKE '%Ang%' JOIN cast_info AS ci ON n.id = ci.person_id AND ci.person_id = an.person_id AND ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' JOIN title AS t ON t.id = ci.movie_id AND t.production_year BETWEEN 2005 AND 2009 JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = ci.movie_id AND mc.note IS NOT NULL AND (mc.note LIKE '%(USA)%' OR mc.note LIKE '%(worldwide)%') JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN movie_info AS mi ON t.id = mi.movie_id AND mc.movie_id = mi.movie_id AND mi.movie_id = ci.movie_id AND mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%200%' OR mi.info LIKE 'USA:%200%') JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates'",19a,True,"[{'join': [name AS n, aka_name AS an], 'bound': 362610}, {'join': [char_name AS chn, title AS t, role_type AS rt, cast_info AS ci, name AS n, aka_name AS an], 'bound': 132120854.99999999}, {'join': [company_name AS cn, movie_companies AS mc, char_name AS chn, title AS t, role_type AS rt, cast_info AS ci, name AS n, aka_name AS an], 'bound': 19950249105.0}, {'join': [info_type AS it, movie_info AS mi, company_name AS cn, movie_companies AS mc, char_name AS chn, title AS t, role_type AS rt, cast_info AS ci, name AS n, aka_name AS an], 'bound': 1009359011364.0}]",0.012565
SELECT COUNT(*) FROM movie_companies AS mc JOIN title AS t ON t.id = mc.movie_id AND t.production_year BETWEEN 2007 AND 2008 AND t.title LIKE '%Kung%Fu%Panda%' AND mc.note LIKE '%(200%)%' AND (mc.note LIKE '%(USA)%' OR mc.note LIKE '%(worldwide)%') JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN movie_info AS mi ON t.id = mi.movie_id AND mc.movie_id = mi.movie_id AND mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%2007%' OR mi.info LIKE 'USA:%2008%') JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates' JOIN cast_info AS ci ON t.id = ci.movie_id AND mc.movie_id = ci.movie_id AND mi.movie_id = ci.movie_id AND ci.note = '(voice)' JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' JOIN name AS n ON n.id = ci.person_id AND n.gender = 'f' AND n.name LIKE '%Angel%' JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN aka_name AS an ON n.id = an.person_id AND ci.person_id = an.person_id,19b,True,"[{'join': [company_name AS cn, title AS t, movie_companies AS mc], 'bound': 3926}, {'join': [info_type AS it, movie_info AS mi, company_name AS cn, title AS t, movie_companies AS mc], 'bound': 5821050.0}, {'join': [char_name AS chn, name AS n, role_type AS rt, cast_info AS ci, info_type AS it, movie_info AS mi, company_name AS cn, title AS t, movie_companies AS mc], 'bound': 3832191972.0}, {'join': [aka_name AS an, char_name AS chn, name AS n, role_type AS rt, cast_info AS ci, info_type AS it, movie_info AS mi, company_name AS cn, title AS t, movie_companies AS mc], 'bound': 325736317620.0}]",0.012518
"SELECT COUNT(*) FROM movie_info AS mi JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates' AND mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%200%' OR mi.info LIKE 'USA:%200%') JOIN title AS t ON t.id = mi.movie_id AND t.production_year > 2000 JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mi.movie_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN cast_info AS ci ON t.id = ci.movie_id AND mc.movie_id = ci.movie_id AND mi.movie_id = ci.movie_id AND ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' JOIN name AS n ON n.id = ci.person_id AND n.gender = 'f' AND n.name LIKE '%An%' JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN aka_name AS an ON n.id = an.person_id AND ci.person_id = an.person_id",19c,True,"[{'join': [title AS t, info_type AS it, movie_info AS mi], 'bound': 446556}, {'join': [company_name AS cn, movie_companies AS mc, title AS t, info_type AS it, movie_info AS mi], 'bound': 67429956.00000001}, {'join': [char_name AS chn, name AS n, role_type AS rt, cast_info AS ci, company_name AS cn, movie_companies AS mc, title AS t, info_type AS it, movie_info AS mi], 'bound': 234708812.99999997}, {'join': [aka_name AS an, char_name AS chn, name AS n, role_type AS rt, cast_info AS ci, company_name AS cn, movie_companies AS mc, title AS t, info_type AS it, movie_info AS mi], 'bound': 19950249104.999996}]",0.010155
"SELECT COUNT(*) FROM aka_name AS an JOIN name AS n ON n.id = an.person_id AND n.gender = 'f' JOIN cast_info AS ci ON n.id = ci.person_id AND ci.person_id = an.person_id AND ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' JOIN title AS t ON t.id = ci.movie_id AND t.production_year > 2000 JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = ci.movie_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN (SELECT it.id AS it_id, mi.movie_id AS mi_movie_id, mi.info_type_id AS mi_info_type_id FROM movie_info AS mi JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates') AS it_mi ON t.id = it_mi.mi_movie_id AND mc.movie_id = it_mi.mi_movie_id AND it_mi.mi_movie_id = ci.movie_id",19d,True,"[{'join': [name AS n, aka_name AS an], 'bound': 1312273}, {'join': [char_name AS chn, title AS t, role_type AS rt, cast_info AS ci, name AS n, aka_name AS an], 'bound': 132120854.99999999}, {'join': [company_name AS cn, movie_companies AS mc, char_name AS chn, title AS t, role_type AS rt, cast_info AS ci, name AS n, aka_name AS an], 'bound': 19950249105.0}, {'join': [info_type AS it, movie_info AS mi, company_name AS cn, movie_companies AS mc, char_name AS chn, title AS t, role_type AS rt, cast_info AS ci, name AS n, aka_name AS an], 'bound': 12280667997083.0}]",0.008238
"SELECT COUNT(*) FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind = 'cast' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind LIKE '%complete%' JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 1950 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN (SELECT mk.movie_id AS mk_movie_id, mk.keyword_id AS mk_keyword_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = cc.movie_id JOIN cast_info AS ci ON t.id = ci.movie_id AND k_mk.mk_movie_id = ci.movie_id AND ci.movie_id = cc.movie_id JOIN char_name AS chn ON chn.id = ci.person_role_id AND chn.name NOT LIKE '%Sherlock%' AND (chn.name LIKE '%Tony%Stark%' OR chn.name LIKE '%Iron%Man%') JOIN name AS n ON n.id = ci.person_id",20a,True,"[{'join': [kind_type AS kt, title AS t, comp_cast_type AS cct2, comp_cast_type AS cct1, complete_cast AS cc], 'bound': 85941}, {'join': [keyword AS k, movie_keyword AS mk, kind_type AS kt, title AS t, comp_cast_type AS cct2, comp_cast_type AS cct1, complete_cast AS cc], 'bound': 1412512.0}, {'join': [name AS n, char_name AS chn, cast_info AS ci, keyword AS k, movie_keyword AS mk, kind_type AS kt, title AS t, comp_cast_type AS cct2, comp_cast_type AS cct1, complete_cast AS cc], 'bound': 2460595904.0}]",0.010593
"SELECT COUNT(*) FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind = 'cast' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind LIKE '%complete%' JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 2000 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN (SELECT mk.movie_id AS mk_movie_id, mk.keyword_id AS mk_keyword_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = cc.movie_id JOIN (SELECT chn.id AS chn_id, n.id AS n_id, ci.movie_id AS ci_movie_id, ci.person_id AS ci_person_id, ci.person_role_id AS ci_person_role_id FROM cast_info AS ci JOIN name AS n ON n.id = ci.person_id AND n.name LIKE '%Downey%Robert%' JOIN char_name AS chn ON chn.id = ci.person_role_id AND chn.name NOT LIKE '%Sherlock%' AND (chn.name LIKE '%Tony%Stark%' OR chn.name LIKE '%Iron%Man%')) AS chn_ci_n ON t.id = chn_ci_n.ci_movie_id AND k_mk.mk_movie_id = chn_ci_n.ci_movie_id AND chn_ci_n.ci_movie_id = cc.movie_id",20b,True,"[{'join': [kind_type AS kt, title AS t, comp_cast_type AS cct2, comp_cast_type AS cct1, complete_cast AS cc], 'bound': 85941}, {'join': [keyword AS k, movie_keyword AS mk, kind_type AS kt, title AS t, comp_cast_type AS cct2, comp_cast_type AS cct1, complete_cast AS cc], 'bound': 1412512.0}, {'join': [char_name AS chn, name AS n, cast_info AS ci, keyword AS k, movie_keyword AS mk, kind_type AS kt, title AS t, comp_cast_type AS cct2, comp_cast_type AS cct1, complete_cast AS cc], 'bound': 2460595904.0}]",0.009011
"SELECT COUNT(*) FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind = 'cast' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind LIKE '%complete%' JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 2000 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN (SELECT mk.movie_id AS mk_movie_id, mk.keyword_id AS mk_keyword_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('superhero', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence', 'magnet', 'web', 'claw', 'laser')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = cc.movie_id JOIN cast_info AS ci ON t.id = ci.movie_id AND k_mk.mk_movie_id = ci.movie_id AND ci.movie_id = cc.movie_id JOIN char_name AS chn ON chn.id = ci.person_role_id AND chn.name IS NOT NULL AND (chn.name LIKE '%man%' OR chn.name LIKE '%Man%') JOIN name AS n ON n.id = ci.person_id",20c,True,"[{'join': [kind_type AS kt, title AS t, comp_cast_type AS cct2, comp_cast_type AS cct1, complete_cast AS cc], 'bound': 85941}, {'join': [keyword AS k, movie_keyword AS mk, kind_type AS kt, title AS t, comp_cast_type AS cct2, comp_cast_type AS cct1, complete_cast AS cc], 'bound': 1765640.0}, {'join': [name AS n, char_name AS chn, cast_info AS ci, keyword AS k, movie_keyword AS mk, kind_type AS kt, title AS t, comp_cast_type AS cct2, comp_cast_type AS cct1, complete_cast AS cc], 'bound': 3075744880.0}]",0.009069
